[main] DEBUG org.jboss.logging  - Logging Provider: org.jboss.logging.Log4jLoggerProvider
[main] DEBUG org.hibernate.loader.Loader  - Static select for action ACTION_MERGE on entity com.de.groceryplanner.dto.ProductDto: select productdto0_.PRODUCT_ID as PRODUCT_1_1_2_, productdto0_.PRODUCT_BARCODE as PRODUCT_2_1_2_, productdto0_.PRODUC_TNAME as PRODUC_T3_1_2_, productdto0_.PRODUCT_QUANTITY as PRODUCT_4_1_2_, productdto0_.productCategory_CATEGORY_ID as productC5_1_2_, productdto0_.storeName_STORE_ID as storeNam6_1_2_, categorydt1_.CATEGORY_ID as CATEGORY1_0_0_, categorydt1_.name as name2_0_0_, storedto2_.STORE_ID as STORE_ID1_2_1_, storedto2_.STORE_NAME as STORE_NA2_2_1_, storedto2_.STORE_WEBLINK as STORE_WE3_2_1_, storedto2_.storetype as storetyp4_2_1_ from PRODUCT productdto0_ left outer join CATEGORY categorydt1_ on productdto0_.productCategory_CATEGORY_ID=categorydt1_.CATEGORY_ID left outer join STORE storedto2_ on productdto0_.storeName_STORE_ID=storedto2_.STORE_ID where productdto0_.PRODUCT_ID=?
[main] DEBUG org.hibernate.loader.Loader  - Static select for action ACTION_REFRESH on entity com.de.groceryplanner.dto.ProductDto: select productdto0_.PRODUCT_ID as PRODUCT_1_1_2_, productdto0_.PRODUCT_BARCODE as PRODUCT_2_1_2_, productdto0_.PRODUC_TNAME as PRODUC_T3_1_2_, productdto0_.PRODUCT_QUANTITY as PRODUCT_4_1_2_, productdto0_.productCategory_CATEGORY_ID as productC5_1_2_, productdto0_.storeName_STORE_ID as storeNam6_1_2_, categorydt1_.CATEGORY_ID as CATEGORY1_0_0_, categorydt1_.name as name2_0_0_, storedto2_.STORE_ID as STORE_ID1_2_1_, storedto2_.STORE_NAME as STORE_NA2_2_1_, storedto2_.STORE_WEBLINK as STORE_WE3_2_1_, storedto2_.storetype as storetyp4_2_1_ from PRODUCT productdto0_ left outer join CATEGORY categorydt1_ on productdto0_.productCategory_CATEGORY_ID=categorydt1_.CATEGORY_ID left outer join STORE storedto2_ on productdto0_.storeName_STORE_ID=storedto2_.STORE_ID where productdto0_.PRODUCT_ID=?
[main] DEBUG org.hibernate.persister.entity.AbstractEntityPersister  - Static SQL for entity: com.de.groceryplanner.dto.CategoryDto
[main] DEBUG org.hibernate.persister.entity.AbstractEntityPersister  -  Version select: select CATEGORY_ID from CATEGORY where CATEGORY_ID =?
[main] DEBUG org.hibernate.persister.entity.AbstractEntityPersister  -  Snapshot select: select categorydt_.CATEGORY_ID, categorydt_.name as name2_0_ from CATEGORY categorydt_ where categorydt_.CATEGORY_ID=?
[main] DEBUG org.hibernate.persister.entity.AbstractEntityPersister  -  Insert 0: insert into CATEGORY (name, CATEGORY_ID) values (?, ?)
[main] DEBUG org.hibernate.persister.entity.AbstractEntityPersister  -  Update 0: update CATEGORY set name=? where CATEGORY_ID=?
[main] DEBUG org.hibernate.persister.entity.AbstractEntityPersister  -  Delete 0: delete from CATEGORY where CATEGORY_ID=?
[main] DEBUG org.hibernate.loader.plan.build.internal.spaces.QuerySpacesImpl  - Adding QuerySpace : uid = <gen:0> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@5f5b5ca4]
[main] DEBUG org.hibernate.persister.walking.spi.MetamodelGraphWalker  - Visiting attribute path : name
[main] DEBUG org.hibernate.loader.plan.build.internal.FetchStyleLoadPlanBuildingAssociationVisitationStrategy  - Building LoadPlan...
[main] DEBUG org.hibernate.loader.plan.exec.internal.LoadQueryJoinAndFetchProcessor  - processing queryspace <gen:0>
[main] DEBUG org.hibernate.loader.plan.build.spi.LoadPlanTreePrinter  - LoadPlan(entity=com.de.groceryplanner.dto.CategoryDto)
    - Returns
       - EntityReturnImpl(entity=com.de.groceryplanner.dto.CategoryDto, querySpaceUid=<gen:0>, path=com.de.groceryplanner.dto.CategoryDto)
    - QuerySpaces
       - EntityQuerySpaceImpl(uid=<gen:0>, entity=com.de.groceryplanner.dto.CategoryDto)
          - SQL table alias mapping - categorydt0_
          - alias suffix - 0_
          - suffixed key columns - {CATEGORY1_0_0_}

[main] DEBUG org.hibernate.loader.entity.plan.EntityLoader  - Static select for entity com.de.groceryplanner.dto.CategoryDto [NONE]: select categorydt0_.CATEGORY_ID as CATEGORY1_0_0_, categorydt0_.name as name2_0_0_ from CATEGORY categorydt0_ where categorydt0_.CATEGORY_ID=?
[main] DEBUG org.hibernate.loader.plan.build.internal.spaces.QuerySpacesImpl  - Adding QuerySpace : uid = <gen:0> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@6b04acb2]
[main] DEBUG org.hibernate.persister.walking.spi.MetamodelGraphWalker  - Visiting attribute path : name
[main] DEBUG org.hibernate.loader.plan.build.internal.FetchStyleLoadPlanBuildingAssociationVisitationStrategy  - Building LoadPlan...
[main] DEBUG org.hibernate.loader.plan.exec.internal.LoadQueryJoinAndFetchProcessor  - processing queryspace <gen:0>
[main] DEBUG org.hibernate.loader.plan.build.spi.LoadPlanTreePrinter  - LoadPlan(entity=com.de.groceryplanner.dto.CategoryDto)
    - Returns
       - EntityReturnImpl(entity=com.de.groceryplanner.dto.CategoryDto, querySpaceUid=<gen:0>, path=com.de.groceryplanner.dto.CategoryDto)
    - QuerySpaces
       - EntityQuerySpaceImpl(uid=<gen:0>, entity=com.de.groceryplanner.dto.CategoryDto)
          - SQL table alias mapping - categorydt0_
          - alias suffix - 0_
          - suffixed key columns - {CATEGORY1_0_0_}

[main] DEBUG org.hibernate.loader.entity.plan.EntityLoader  - Static select for entity com.de.groceryplanner.dto.CategoryDto [READ]: select categorydt0_.CATEGORY_ID as CATEGORY1_0_0_, categorydt0_.name as name2_0_0_ from CATEGORY categorydt0_ where categorydt0_.CATEGORY_ID=?
[main] DEBUG org.hibernate.loader.Loader  - Static select for action ACTION_MERGE on entity com.de.groceryplanner.dto.CategoryDto: select categorydt0_.CATEGORY_ID as CATEGORY1_0_0_, categorydt0_.name as name2_0_0_ from CATEGORY categorydt0_ where categorydt0_.CATEGORY_ID=?
[main] DEBUG org.hibernate.loader.Loader  - Static select for action ACTION_REFRESH on entity com.de.groceryplanner.dto.CategoryDto: select categorydt0_.CATEGORY_ID as CATEGORY1_0_0_, categorydt0_.name as name2_0_0_ from CATEGORY categorydt0_ where categorydt0_.CATEGORY_ID=?
[main] DEBUG org.hibernate.type.EnumType  - Using NAMED-based conversion for Enum com.de.groceryplanner.dto.StoreType
[main] DEBUG org.hibernate.type.EnumType  - Using NAMED-based conversion for Enum com.de.groceryplanner.dto.StoreType
[main] INFO  org.hibernate.orm.connections.access  - HHH10001501: Connection obtained from JdbcConnectionAccess [org.hibernate.engine.jdbc.env.internal.JdbcEnvironmentInitiator$ConnectionProviderJdbcConnectionAccess@4b6ac111] for (non-JTA) DDL execution was not in auto-commit mode; the Connection 'local transaction' will be committed and the Connection will be set into auto-commit mode.
[main] DEBUG org.hibernate.mapping.Table  - No alter strings for table : CATEGORY
[main] DEBUG org.hibernate.mapping.Table  - No alter strings for table : PRODUCT
[main] DEBUG org.hibernate.mapping.Table  - No alter strings for table : STORE
[main] DEBUG org.hibernate.query.spi.NamedQueryRepository  - Checking 0 named HQL queries
[main] DEBUG org.hibernate.query.spi.NamedQueryRepository  - Checking 0 named SQL queries
[main] DEBUG org.hibernate.internal.SessionFactoryRegistry  - Initializing SessionFactoryRegistry : org.hibernate.internal.SessionFactoryRegistry@732bb66d
[main] DEBUG org.hibernate.internal.SessionFactoryRegistry  - Registering SessionFactory: 92076bfe-8463-4548-a689-9725c3e4f827 (<unnamed>)
[main] DEBUG org.hibernate.internal.SessionFactoryRegistry  - Not binding SessionFactory to JNDI, no JNDI name configured
[main] DEBUG org.hibernate.stat.internal.StatisticsInitiator  - Statistics initialized [enabled=false]
[main] DEBUG org.hibernate.engine.transaction.internal.TransactionImpl  - On TransactionImpl creation, JpaCompliance#isJpaTransactionComplianceEnabled == false
[main] DEBUG org.hibernate.engine.transaction.internal.TransactionImpl  - begin
[main] DEBUG org.hibernate.SQL  - select productdto0_.PRODUCT_ID as PRODUCT_1_1_0_, productdto0_.PRODUCT_BARCODE as PRODUCT_2_1_0_, productdto0_.PRODUC_TNAME as PRODUC_T3_1_0_, productdto0_.PRODUCT_QUANTITY as PRODUCT_4_1_0_, productdto0_.productCategory_CATEGORY_ID as productC5_1_0_, productdto0_.storeName_STORE_ID as storeNam6_1_0_, categorydt1_.CATEGORY_ID as CATEGORY1_0_1_, categorydt1_.name as name2_0_1_, storedto2_.STORE_ID as STORE_ID1_2_2_, storedto2_.STORE_NAME as STORE_NA2_2_2_, storedto2_.STORE_WEBLINK as STORE_WE3_2_2_, storedto2_.storetype as storetyp4_2_2_ from PRODUCT productdto0_ left outer join CATEGORY categorydt1_ on productdto0_.productCategory_CATEGORY_ID=categorydt1_.CATEGORY_ID left outer join STORE storedto2_ on productdto0_.storeName_STORE_ID=storedto2_.STORE_ID where productdto0_.PRODUCT_ID=?
[main] DEBUG org.hibernate.resource.jdbc.internal.ResourceRegistryStandardImpl  - HHH000387: ResultSet's statement was not registered
[main] DEBUG org.hibernate.loader.entity.plan.AbstractLoadPlanBasedEntityLoader  - Done entity load : com.de.groceryplanner.dto.ProductDto#5
[main] DEBUG org.hibernate.engine.transaction.internal.TransactionImpl  - committing
[main] DEBUG org.hibernate.resource.jdbc.internal.LogicalConnectionManagedImpl  - Initiating JDBC connection release from afterTransaction
[main] DEBUG org.hibernate.resource.jdbc.internal.LogicalConnectionManagedImpl  - Initiating JDBC connection release from afterTransaction
[main] DEBUG org.hibernate.engine.transaction.internal.TransactionImpl  - On TransactionImpl creation, JpaCompliance#isJpaTransactionComplianceEnabled == false
[main] DEBUG org.hibernate.engine.transaction.internal.TransactionImpl  - begin
[main] WARN  org.hibernate.orm.deprecation  - HHH90000022: Hibernate's legacy org.hibernate.Criteria API is deprecated; use the JPA javax.persistence.criteria.CriteriaQuery instead
[main] DEBUG org.hibernate.SQL  - select this_.PRODUCT_ID as PRODUCT_1_1_2_, this_.PRODUCT_BARCODE as PRODUCT_2_1_2_, this_.PRODUC_TNAME as PRODUC_T3_1_2_, this_.PRODUCT_QUANTITY as PRODUCT_4_1_2_, this_.productCategory_CATEGORY_ID as productC5_1_2_, this_.storeName_STORE_ID as storeNam6_1_2_, categorydt2_.CATEGORY_ID as CATEGORY1_0_0_, categorydt2_.name as name2_0_0_, storedto3_.STORE_ID as STORE_ID1_2_1_, storedto3_.STORE_NAME as STORE_NA2_2_1_, storedto3_.STORE_WEBLINK as STORE_WE3_2_1_, storedto3_.storetype as storetyp4_2_1_ from PRODUCT this_ left outer join CATEGORY categorydt2_ on this_.productCategory_CATEGORY_ID=categorydt2_.CATEGORY_ID left outer join STORE storedto3_ on this_.storeName_STORE_ID=storedto3_.STORE_ID
[main] DEBUG org.hibernate.loader.Loader  - Result set row: 0
[main] DEBUG org.hibernate.loader.Loader  - Result row: EntityKey[com.de.groceryplanner.dto.CategoryDto#8], EntityKey[com.de.groceryplanner.dto.StoreDto#9], EntityKey[com.de.groceryplanner.dto.ProductDto#7]
[main] DEBUG org.hibernate.loader.Loader  - Result set row: 1
[main] DEBUG org.hibernate.loader.Loader  - Result row: EntityKey[com.de.groceryplanner.dto.CategoryDto#11], EntityKey[com.de.groceryplanner.dto.StoreDto#12], EntityKey[com.de.groceryplanner.dto.ProductDto#10]
[main] DEBUG org.hibernate.loader.Loader  - Result set row: 2
[main] DEBUG org.hibernate.loader.Loader  - Result row: EntityKey[com.de.groceryplanner.dto.CategoryDto#14], EntityKey[com.de.groceryplanner.dto.StoreDto#15], EntityKey[com.de.groceryplanner.dto.ProductDto#13]
[main] DEBUG org.hibernate.loader.Loader  - Result set row: 3
[main] DEBUG org.hibernate.loader.Loader  - Result row: EntityKey[com.de.groceryplanner.dto.CategoryDto#17], EntityKey[com.de.groceryplanner.dto.StoreDto#18], EntityKey[com.de.groceryplanner.dto.ProductDto#16]
[main] DEBUG org.hibernate.loader.Loader  - Result set row: 4
[main] DEBUG org.hibernate.loader.Loader  - Result row: EntityKey[com.de.groceryplanner.dto.CategoryDto#20], EntityKey[com.de.groceryplanner.dto.StoreDto#21], EntityKey[com.de.groceryplanner.dto.ProductDto#19]
[main] DEBUG org.hibernate.engine.internal.TwoPhaseLoad  - Resolving associations for [com.de.groceryplanner.dto.CategoryDto#8]
[main] DEBUG org.hibernate.engine.internal.TwoPhaseLoad  - Done materializing entity [com.de.groceryplanner.dto.CategoryDto#8]
[main] DEBUG org.hibernate.engine.internal.TwoPhaseLoad  - Resolving associations for [com.de.groceryplanner.dto.StoreDto#9]
[main] DEBUG org.hibernate.engine.internal.TwoPhaseLoad  - Done materializing entity [com.de.groceryplanner.dto.StoreDto#9]
[main] DEBUG org.hibernate.engine.internal.TwoPhaseLoad  - Resolving associations for [com.de.groceryplanner.dto.ProductDto#7]
[main] DEBUG org.hibernate.engine.internal.TwoPhaseLoad  - Done materializing entity [com.de.groceryplanner.dto.ProductDto#7]
[main] DEBUG org.hibernate.engine.internal.TwoPhaseLoad  - Resolving associations for [com.de.groceryplanner.dto.CategoryDto#11]
[main] DEBUG org.hibernate.engine.internal.TwoPhaseLoad  - Done materializing entity [com.de.groceryplanner.dto.CategoryDto#11]
[main] DEBUG org.hibernate.engine.internal.TwoPhaseLoad  - Resolving associations for [com.de.groceryplanner.dto.StoreDto#12]
[main] DEBUG org.hibernate.engine.internal.TwoPhaseLoad  - Done materializing entity [com.de.groceryplanner.dto.StoreDto#12]
[main] DEBUG org.hibernate.engine.internal.TwoPhaseLoad  - Resolving associations for [com.de.groceryplanner.dto.ProductDto#10]
[main] DEBUG org.hibernate.engine.internal.TwoPhaseLoad  - Done materializing entity [com.de.groceryplanner.dto.ProductDto#10]
[main] DEBUG org.hibernate.engine.internal.TwoPhaseLoad  - Resolving associations for [com.de.groceryplanner.dto.CategoryDto#14]
[main] DEBUG org.hibernate.engine.internal.TwoPhaseLoad  - Done materializing entity [com.de.groceryplanner.dto.CategoryDto#14]
[main] DEBUG org.hibernate.engine.internal.TwoPhaseLoad  - Resolving associations for [com.de.groceryplanner.dto.StoreDto#15]
[main] DEBUG org.hibernate.engine.internal.TwoPhaseLoad  - Done materializing entity [com.de.groceryplanner.dto.StoreDto#15]
[main] DEBUG org.hibernate.engine.internal.TwoPhaseLoad  - Resolving associations for [com.de.groceryplanner.dto.ProductDto#13]
[main] DEBUG org.hibernate.engine.internal.TwoPhaseLoad  - Done materializing entity [com.de.groceryplanner.dto.ProductDto#13]
[main] DEBUG org.hibernate.engine.internal.TwoPhaseLoad  - Resolving associations for [com.de.groceryplanner.dto.CategoryDto#17]
[main] DEBUG org.hibernate.engine.internal.TwoPhaseLoad  - Done materializing entity [com.de.groceryplanner.dto.CategoryDto#17]
[main] DEBUG org.hibernate.engine.internal.TwoPhaseLoad  - Resolving associations for [com.de.groceryplanner.dto.StoreDto#18]
[main] DEBUG org.hibernate.engine.internal.TwoPhaseLoad  - Done materializing entity [com.de.groceryplanner.dto.StoreDto#18]
[main] DEBUG org.hibernate.engine.internal.TwoPhaseLoad  - Resolving associations for [com.de.groceryplanner.dto.ProductDto#16]
[main] DEBUG org.hibernate.engine.internal.TwoPhaseLoad  - Done materializing entity [com.de.groceryplanner.dto.ProductDto#16]
[main] DEBUG org.hibernate.engine.internal.TwoPhaseLoad  - Resolving associations for [com.de.groceryplanner.dto.CategoryDto#20]
[main] DEBUG org.hibernate.engine.internal.TwoPhaseLoad  - Done materializing entity [com.de.groceryplanner.dto.CategoryDto#20]
[main] DEBUG org.hibernate.engine.internal.TwoPhaseLoad  - Resolving associations for [com.de.groceryplanner.dto.StoreDto#21]
[main] DEBUG org.hibernate.engine.internal.TwoPhaseLoad  - Done materializing entity [com.de.groceryplanner.dto.StoreDto#21]
[main] DEBUG org.hibernate.engine.internal.TwoPhaseLoad  - Resolving associations for [com.de.groceryplanner.dto.ProductDto#19]
[main] DEBUG org.hibernate.engine.internal.TwoPhaseLoad  - Done materializing entity [com.de.groceryplanner.dto.ProductDto#19]
[main] DEBUG org.hibernate.engine.transaction.internal.TransactionImpl  - committing
[main] DEBUG org.hibernate.event.internal.AbstractFlushingEventListener  - Processing flush-time cascades
[main] DEBUG org.hibernate.event.internal.AbstractFlushingEventListener  - Dirty checking collections
[main] DEBUG org.hibernate.event.internal.AbstractFlushingEventListener  - Flushed: 0 insertions, 0 updates, 0 deletions to 15 objects
[main] DEBUG org.hibernate.event.internal.AbstractFlushingEventListener  - Flushed: 0 (re)creations, 0 updates, 0 removals to 0 collections
[main] DEBUG org.hibernate.internal.util.EntityPrinter  - Listing entities:
[main] DEBUG org.hibernate.internal.util.EntityPrinter  - com.de.groceryplanner.dto.CategoryDto{name=Daily, id=20}
[main] DEBUG org.hibernate.internal.util.EntityPrinter  - com.de.groceryplanner.dto.ProductDto{productId=16, numberOfItems=4, name=Toothpaste, storeName=com.de.groceryplanner.dto.StoreDto#18, barCode=123458, productCategory=com.de.groceryplanner.dto.CategoryDto#17}
[main] DEBUG org.hibernate.internal.util.EntityPrinter  - com.de.groceryplanner.dto.CategoryDto{name=Daily, id=11}
[main] DEBUG org.hibernate.internal.util.EntityPrinter  - com.de.groceryplanner.dto.CategoryDto{name=Daily, id=17}
[main] DEBUG org.hibernate.internal.util.EntityPrinter  - com.de.groceryplanner.dto.ProductDto{productId=19, numberOfItems=4, name=Toothpaste, storeName=com.de.groceryplanner.dto.StoreDto#21, barCode=123459, productCategory=com.de.groceryplanner.dto.CategoryDto#20}
[main] DEBUG org.hibernate.internal.util.EntityPrinter  - com.de.groceryplanner.dto.CategoryDto{name=Daily, id=14}
[main] DEBUG org.hibernate.internal.util.EntityPrinter  - com.de.groceryplanner.dto.ProductDto{productId=7, numberOfItems=4, name=Toothpaste, storeName=com.de.groceryplanner.dto.StoreDto#9, barCode=123455, productCategory=com.de.groceryplanner.dto.CategoryDto#8}
[main] DEBUG org.hibernate.internal.util.EntityPrinter  - com.de.groceryplanner.dto.ProductDto{productId=10, numberOfItems=4, name=Toothpaste, storeName=com.de.groceryplanner.dto.StoreDto#12, barCode=123456, productCategory=com.de.groceryplanner.dto.CategoryDto#11}
[main] DEBUG org.hibernate.internal.util.EntityPrinter  - com.de.groceryplanner.dto.StoreDto{storetype=ONLINE, name=EDEKA, id=15, storeLink=https://www}
[main] DEBUG org.hibernate.internal.util.EntityPrinter  - com.de.groceryplanner.dto.CategoryDto{name=Daily, id=8}
[main] DEBUG org.hibernate.internal.util.EntityPrinter  - com.de.groceryplanner.dto.StoreDto{storetype=ONLINE, name=EDEKA, id=9, storeLink=https://www}
[main] DEBUG org.hibernate.internal.util.EntityPrinter  - com.de.groceryplanner.dto.StoreDto{storetype=ONLINE, name=EDEKA, id=12, storeLink=https://www}
[main] DEBUG org.hibernate.internal.util.EntityPrinter  - com.de.groceryplanner.dto.ProductDto{productId=13, numberOfItems=4, name=Toothpaste, storeName=com.de.groceryplanner.dto.StoreDto#15, barCode=123457, productCategory=com.de.groceryplanner.dto.CategoryDto#14}
[main] DEBUG org.hibernate.internal.util.EntityPrinter  - com.de.groceryplanner.dto.StoreDto{storetype=ONLINE, name=EDEKA, id=21, storeLink=https://www}
[main] DEBUG org.hibernate.internal.util.EntityPrinter  - com.de.groceryplanner.dto.StoreDto{storetype=ONLINE, name=EDEKA, id=18, storeLink=https://www}
[main] DEBUG org.hibernate.resource.jdbc.internal.LogicalConnectionManagedImpl  - Initiating JDBC connection release from afterTransaction
[main] DEBUG org.hibernate.resource.jdbc.internal.LogicalConnectionManagedImpl  - Initiating JDBC connection release from afterTransaction
[main] DEBUG org.hibernate.engine.transaction.internal.TransactionImpl  - On TransactionImpl creation, JpaCompliance#isJpaTransactionComplianceEnabled == false
